id,Size 1,Our Actual Size,Size 2,Our Actual Size,Size 3,Our Actual Size,Size 4,Our Actual Size,Size 5,Our Actual Size
FLPT_AMF_0062.JPG,12,12,16,16,24,24,32,32,40,40
FLPT_SI_0662.JPG,12,7.99921875,16,10.665625,24,15.9984375,32,21.33125,40,26.6640625
FLPT_CS_1539.JPG,12,7.791112799,16,10.3881504,24,15.5822256,32,20.7763008,40,25.970376
FLPT_LB_0272.JPG,12,7.99921875,16,10.665625,24,15.9984375,32,21.33125,40,26.6640625
FLPT_GP_0479.JPG,12,8.501176471,16,11.33490196,24,17.00235294,32,22.66980392,40,28.3372549
FLPT_CS_2446.JPG,12,17.5862069,16,23.44827586,24,35.17241379,32,46.89655172,40,58.62068966
FLPT_MPK_0507.JPG,12,17.62847222,16,23.50462963,24,35.25694444,32,47.00925926,40,58.76157407
FLPT_CS_C07_5709.JPG,12,7.712970069,16,10.28396009,24,15.42594014,32,20.56792018,40,25.70990023
FLPT_DZ_0544.JPG,12,8.322352941,16,11.09647059,24,16.64470588,32,22.19294118,40,27.74117647
FLPT_CS_1548.JPG,12,8.293417922,16,11.05789056,24,16.58683584,32,22.11578113,40,27.64472641
FLPT_AMF_0110.JPG,12,7.969590643,16,10.62612086,24,15.93918129,32,21.25224172,40,26.56530214
FLPT_CS_C07_5241.JPG,12,17.92343387,16,23.89791183,24,35.84686775,32,47.79582367,40,59.74477958
FLPT_JN_0073.JPG,12,10.24,16,13.65333333,24,20.48,32,27.30666667,40,34.13333333
FLPT_PT_0509.JPG,12,18.06868213,16,24.09157617,24,36.13736425,32,48.18315233,40,60.22894042
FLPT_CL_0088.JPG,12,18.00175798,16,24.00234398,24,36.00351597,32,48.00468796,40,60.00585995
FLPT_SI_0904.JPG,12,7.99921875,16,10.665625,24,15.9984375,32,21.33125,40,26.6640625
FLPT_CS_C08_7278.JPG,12,8.034174757,16,10.71223301,24,16.06834951,32,21.42446602,40,26.78058252
FLPT_AKC_0012.JPG,12,8.997647059,16,11.99686275,24,17.99529412,32,23.99372549,40,29.99215686
FLPT_SI_0475.JPG,12,8,16,10.66666667,24,16,32,21.33333333,40,26.66666667
FLPT_MH_0095.JPG,12,11.02945055,16,14.70593407,24,22.0589011,32,29.41186813,40,36.76483516
FLPT_GP_0437.JPG,12,18,16,24,24,36,32,48,40,60
FLPT_NM_37.JPG,12,14.6376465,16,19.51686199,24,29.27529299,32,39.03372399,40,48.79215499
FLPT_MAM_0464.JPG,12,7.970582543,16,10.62744339,24,15.94116509,32,21.25488678,40,26.56860848
FLPT_JP_0130.JPG,12,7.981330222,16,10.64177363,24,15.96266044,32,21.28354726,40,26.60443407
FLPT_DM_0035.JPG,12,9.439086294,16,12.58544839,24,18.87817259,32,25.17089679,40,31.46362098
FLPT_MAM_0298.JPG,12,7.970582543,16,10.62744339,24,15.94116509,32,21.25488678,40,26.56860848
FLPT_CS_C07_4420.JPG,12,8.034174757,16,10.71223301,24,16.06834951,32,21.42446602,40,26.78058252
FLPT_RE_0263.JPG,12,8.014326107,16,10.68576814,24,16.02865221,32,21.37153629,40,26.71442036
FLPT_JP_0111.JPG,12,9.054681027,16,12.07290804,24,18.10936205,32,24.14581607,40,30.18227009
FLPT_CL_0084.JPG,12,7.985973115,16,10.64796415,24,15.97194623,32,21.29592831,40,26.61991038
FLPT_CGS_0071.JPG,12,18.03154206,16,24.04205607,24,36.06308411,32,48.08411215,40,60.10514019
FLPT_CS_2707.JPG,12,17.22098022,16,22.96130696,24,34.44196045,32,45.92261393,40,57.40326741
FLPT_CS_2419.JPG,12,18.40662918,16,24.54217224,24,36.81325836,32,49.08434448,40,61.3554306
FLPT_SI_0182.JPG,12,18.00175798,16,24.00234398,24,36.00351597,32,48.00468796,40,60.00585995
FLPT_BK_59.JPG,12,12.13063764,16,16.17418351,24,24.26127527,32,32.34836703,40,40.43545879
FLPT_CS_T016_005.JPG,12,8.968543689,16,11.95805825,24,17.93708738,32,23.9161165,40,29.89514563
FLPT_MAM_0240.JPG,12,7.970582543,16,10.62744339,24,15.94116509,32,21.25488678,40,26.56860848
FLPT_CS_1113.JPG,12,18.34325744,16,24.45767659,24,36.68651489,32,48.91535318,40,61.14419148
FLPT_MAM_0263.JPG,12,7.970582543,16,10.62744339,24,15.94116509,32,21.25488678,40,26.56860848
FLPT_CGS_0059.JPG,12,7.79631053,16,10.39508071,24,15.59262106,32,20.79016141,40,25.98770177
FLPT_RF_0090.JPG,12,9.388235294,16,12.51764706,24,18.77647059,32,25.03529412,40,31.29411765
FLPT_SK_0188.JPG,12,8.032012493,16,10.70934999,24,16.06402499,32,21.41869998,40,26.77337498
FLPT_CS_C08_0072.JPG,12,8.033659491,16,10.71154599,24,16.06731898,32,21.42309198,40,26.77886497
FLPT_SI_0780.JPG,12,18.00175798,16,24.00234398,24,36.00351597,32,48.00468796,40,60.00585995
FLPT_MAM_0238.JPG,12,18.06643357,16,24.08857809,24,36.13286713,32,48.17715618,40,60.22144522
FLPT_RE_0142.JPG,12,7.96969697,16,10.62626263,24,15.93939394,32,21.25252525,40,26.56565657
FLPT_SS_35.JPG,12,18.07892429,16,24.10523239,24,36.15784858,32,48.21046478,40,60.26308097
FLPT_MH_0110.JPG,12,12,16,16,24,24,32,32,40,40
FLPT_JLP_0064.JPG,12,18.24395993,16,24.32527991,24,36.48791986,32,48.65055981,40,60.81319976
FLPT_MPK_0918.JPG,12,18,16,24,24,36,32,48,40,60
FLPT_PT_0098.JPG,12,5.867823765,16,7.82376502,24,11.73564753,32,15.64753004,40,19.55941255
FLPT_SI_0577.JPG,12,18.00175798,16,24.00234398,24,36.00351597,32,48.00468796,40,60.00585995
FLPT_PP_0180.JPG,12,7.999221487,16,10.66562865,24,15.99844297,32,21.3312573,40,26.66407162
FLPT_SK_0352.JPG,12,17.92458346,16,23.89944461,24,35.84916691,32,47.79888921,40,59.74861152
FLPT_SK_0518.JPG,12,7.838297872,16,10.45106383,24,15.67659574,32,20.90212766,40,26.12765957
FLPT_MPK_0156.JPG,12,17.56601607,16,23.42135476,24,35.13203215,32,46.84270953,40,58.55338691
FLPT_MAM_0326.JPG,12,7.970582543,16,10.62744339,24,15.94116509,32,21.25488678,40,26.56860848
FLPT_CL_0151.JPG,12,7.99921875,16,10.665625,24,15.9984375,32,21.33125,40,26.6640625
FLPT_FL_0052.JPG,12,17.92825897,16,23.90434529,24,35.85651794,32,47.80869058,40,59.76086323
FLPT_MPK_114.JPG,12,7.850855276,16,10.46780703,24,15.70171055,32,20.93561407,40,26.16951759
FLPT_CS_C07_2917.JPG,12,15.44227886,16,20.58970515,24,30.88455772,32,41.17941029,40,51.47426287
FLPT_JP_0075.JPG,12,8.005450652,16,10.6739342,24,16.0109013,32,21.34786841,40,26.68483551
FLPT_PST_0030.JPG,12,7.910783553,16,10.5477114,24,15.82156711,32,21.09542281,40,26.36927851
FLPT_TH_0006.JPG,12,7.868928296,16,10.49190439,24,15.73785659,32,20.98380879,40,26.22976099
FLPT_MA_0106.JPG,12,16.00110406,16,21.33480541,24,32.00220811,32,42.66961082,40,53.33701352
FLPT_TH_0060.JPG,12,7.754727794,16,10.33963706,24,15.50945559,32,20.67927412,40,25.84909265
FLPT_CS_C07_4238.JPG,12,17.92343387,16,23.89791183,24,35.84686775,32,47.79582367,40,59.74477958
FLPT_MH_0055.JPG,12,9.785882353,16,13.04784314,24,19.57176471,32,26.09568627,40,32.61960784
FLPT_BA_30.JPG,12,7.779358063,16,10.37247742,24,15.55871613,32,20.74495483,40,25.93119354
FLPT_PT_0090.JPG,12,9.167058824,16,12.2227451,24,18.33411765,32,24.4454902,40,30.55686275
FLPT_MAM_0476.JPG,12,18.06643357,16,24.08857809,24,36.13286713,32,48.17715618,40,60.22144522
FLPT_SK_0237.JPG,12,17.92825897,16,23.90434529,24,35.85651794,32,47.80869058,40,59.76086323
FLPT_MPK_0185.JPG,12,18.20786847,16,24.27715796,24,36.41573693,32,48.55431591,40,60.69289489
FLPT_MPK_0253.JPG,12,17.99649328,16,23.99532437,24,35.99298656,32,47.99064874,40,59.98831093
FLPT_CS_D002.JPG,12,16.36363636,16,21.81818182,24,32.72727273,32,43.63636364,40,54.54545455
FLPT_LB_0184.JPG,12,8.001558846,16,10.66874513,24,16.00311769,32,21.33749026,40,26.67186282
FLPT_PT_0426.JPG,12,7.969590643,16,10.62612086,24,15.93918129,32,21.25224172,40,26.56530214
FLPT_VG_44.JPG,12,11.83384615,16,15.77846154,24,23.66769231,32,31.55692308,40,39.44615385
FLPT_CPD_0060.JPG,12,8,16,10.66666667,24,16,32,21.33333333,40,26.66666667
FLPT_SI_0511.JPG,12,7.99921875,16,10.665625,24,15.9984375,32,21.33125,40,26.6640625
FLPT_LB_0231.JPG,12,8,16,10.66666667,24,16,32,21.33333333,40,26.66666667
FLPT_MAM_0208.JPG,12,18.06643357,16,24.08857809,24,36.13286713,32,48.17715618,40,60.22144522
FLPT_JOB_0082.JPG,12,18,16,24,24,36,32,48,40,60
FLPT_CS_2502.JPG,12,17.9280912,16,23.9041216,24,35.8561824,32,47.8082432,40,59.760304
FLPT_CS_C08_9348.JPG,12,7.981341108,16,10.64178814,24,15.96268222,32,21.28357629,40,26.60447036
FLPT_CS_2391.JPG,12,12.2120331,16,16.2827108,24,24.4240662,32,32.56542161,40,40.70677701
FLPT_PP_0097.JPG,12,8,16,10.66666667,24,16,32,21.33333333,40,26.66666667
FLPT_JN_0126.JPG,12,7.99921875,16,10.665625,24,15.9984375,32,21.33125,40,26.6640625
FLPT_CS_1278.JPG,12,8.074305827,16,10.7657411,24,16.14861165,32,21.53148221,40,26.91435276
FLPT_MPK_0370.JPG,12,16.64400326,16,22.19200435,24,33.28800653,32,44.3840087,40,55.48001088
FLPT_CS_2685.JPG,12,18.38207547,16,24.50943396,24,36.76415094,32,49.01886792,40,61.27358491
FLPT_JW_0045.JPG,12,7.996884129,16,10.66251217,24,15.99376826,32,21.32502434,40,26.65628043
FLPT_MPK_0907.JPG,12,18,16,24,24,36,32,48,40,60
FLPT_SI_0466.JPG,12,18,16,24,24,36,32,48,40,60
FLPT_MO_07.JPG,12,8.795294118,16,11.72705882,24,17.59058824,32,23.45411765,40,29.31764706
FLPT_FL_0041.JPG,12,16.57638137,16,22.10184182,24,33.15276273,32,44.20368364,40,55.25460455
FLPT_JCB_0130.JPG,12,7.91781353,16,10.55708471,24,15.83562706,32,21.11416941,40,26.39271177
FLPT_SI_0521.JPG,12,18.00175798,16,24.00234398,24,36.00351597,32,48.00468796,40,60.00585995
FLPT_PST_0141.JPG,12,7.810883829,16,10.41451177,24,15.62176766,32,20.82902354,40,26.03627943
FLPT_GP_0231.JPG,12,8.07208619,16,10.76278159,24,16.14417238,32,21.52556317,40,26.90695397
FLPT_PT_0207.JPG,12,7.970752357,16,10.62766981,24,15.94150471,32,21.25533962,40,26.56917452
FLPT_CS_C07_5477.JPG,12,16.28525812,16,21.71367749,24,32.57051623,32,43.42735498,40,54.28419372
FLPT_SI_0746.JPG,12,18.00175798,16,24.00234398,24,36.00351597,32,48.00468796,40,60.00585995
FLPT_SI_0917.JPG,12,18.00175798,16,24.00234398,24,36.00351597,32,48.00468796,40,60.00585995
FLPT_GP_0506.JPG,12,7.99921875,16,10.665625,24,15.9984375,32,21.33125,40,26.6640625
FLPT_CS_X57.JPG,12,17.83925451,16,23.78567268,24,35.67850903,32,47.57134537,40,59.46418171
FLPT_RF_37.JPG,12,7.767146974,16,10.35619597,24,15.53429395,32,20.71239193,40,25.89048991
FLPT_MPK_0730.JPG,12,18.00175798,16,24.00234398,24,36.00351597,32,48.00468796,40,60.00585995
FLPT_CW_FV04.JPG,12,8.614117647,16,11.4854902,24,17.22823529,32,22.97098039,40,28.71372549
FLPT_GC_0489.JPG,12,7.936458737,16,10.58194498,24,15.87291747,32,21.16388997,40,26.45486246
FLPT_SI_0091.JPG,12,8.254117647,16,11.0054902,24,16.50823529,32,22.01098039,40,27.51372549
FLPT_MPK_F13.JPG,12,17.93872191,16,23.91829589,24,35.87744383,32,47.83659177,40,59.79573971
FLPT_MPK_0698.JPG,12,18.00175798,16,24.00234398,24,36.00351597,32,48.00468796,40,60.00585995
FLPT_SK_0269.JPG,12,8.032012493,16,10.70934999,24,16.06402499,32,21.41869998,40,26.77337498
FLPT_SK_0453.JPG,12,18.06868213,16,24.09157617,24,36.13736425,32,48.18315233,40,60.22894042
FLPT_PT_0054.JPG,12,11.58857143,16,15.45142857,24,23.17714286,32,30.90285714,40,38.62857143
FLPT_CS_1787.JPG,12,8.300913061,16,11.06788408,24,16.60182612,32,22.13576816,40,27.6697102
FLPT_TIS_94.JPG,12,9.367058824,16,12.48941176,24,18.73411765,32,24.97882353,40,31.22352941
FLPT_DZ_0653.JPG,12,17.99474759,16,23.99299679,24,35.98949519,32,47.98599358,40,59.98249198
FLPT_CS_581A.JPG,12,9.562352941,16,12.74980392,24,19.12470588,32,25.49960784,40,31.8745098
FLPT_LB_0166.JPG,12,18,16,24,24,36,32,48,40,60
FLPT_CS_C07_3211.JPG,12,8.034174757,16,10.71223301,24,16.06834951,32,21.42446602,40,26.78058252
FLPT_CA_07.JPG,12,8.978823529,16,11.97176471,24,17.95764706,32,23.94352941,40,29.92941176
FLPT_MA_0127.JPG,12,8,16,10.66666667,24,16,32,21.33333333,40,26.66666667
FLPT_FL_0070.JPG,12,17.92825897,16,23.90434529,24,35.85651794,32,47.80869058,40,59.76086323
FLPT_SH_0051.JPG,12,8.088592709,16,10.78479028,24,16.17718542,32,21.56958056,40,26.9619757
FLPT_MAM_0029.JPG,12,18.04561404,16,24.06081871,24,36.09122807,32,48.12163743,40,60.15204678
FLPT_CS_F343.JPG,12,7.720579928,16,10.29410657,24,15.44115986,32,20.58821314,40,25.73526643
FLPT_CS_2985.JPG,12,11.94881517,16,15.93175355,24,23.89763033,32,31.86350711,40,39.82938389
FLPT_MO_75.JPG,12,18.14214683,16,24.1895291,24,36.28429365,32,48.3790582,40,60.47382276
FLPT_LB_0137.JPG,12,18.00175695,16,24.00234261,24,36.00351391,32,48.00468521,40,60.00585652
FLPT_CS_X27.JPG,12,7.959635164,16,10.61284689,24,15.91927033,32,21.22569377,40,26.53211721
FLPT_CS_T001_A018.JPG,12,13.72505046,16,18.30006728,24,27.45010092,32,36.60013456,40,45.7501682
FLPT_CS_F63.JPG,12,18.2010582,16,24.2680776,24,36.4021164,32,48.5361552,40,60.670194
FLPT_CS_C08_0662.JPG,12,9.14595949,16,12.19461265,24,18.29191898,32,24.38922531,40,30.48653163
FLPT_MAM_0001.JPG,12,18.04561404,16,24.06081871,24,36.09122807,32,48.12163743,40,60.15204678
FLPT_MAM_0634.JPG,12,7.970582543,16,10.62744339,24,15.94116509,32,21.25488678,40,26.56860848
FLPT_SK_0488.JPG,12,18.06868213,16,24.09157617,24,36.13736425,32,48.18315233,40,60.22894042
FLPT_MPK_0690.JPG,12,8.642352941,16,11.52313725,24,17.28470588,32,23.04627451,40,28.80784314
FLPT_AKU_0062.JPG,12,18.13005272,16,24.17340363,24,36.26010545,32,48.34680726,40,60.43350908
FLPT_LB_0064.JPG,12,8.270588235,16,11.02745098,24,16.54117647,32,22.05490196,40,27.56862745
FLPT_LB_0286.JPG,12,7.99921875,16,10.665625,24,15.9984375,32,21.33125,40,26.6640625
FLPT_SK_0397.JPG,12,17.9282171,16,23.90428947,24,35.8564342,32,47.80857893,40,59.76072367
FLPT_MPK_0406.JPG,12,17.88468259,16,23.84624345,24,35.76936517,32,47.6924869,40,59.61560862
FLPT_MAM_0503.JPG,12,18.06643357,16,24.08857809,24,36.13286713,32,48.17715618,40,60.22144522
FLPT_NM_39.JPG,12,12,16,16,24,24,32,32,40,40
FLPT_MPK_0640.JPG,12,8.148235294,16,10.86431373,24,16.29647059,32,21.72862745,40,27.16078431
FLPT_PP_0161.JPG,12,7.999221487,16,10.66562865,24,15.99844297,32,21.3312573,40,26.66407162
FLPT_CS_1517.JPG,12,7.779661017,16,10.37288136,24,15.55932203,32,20.74576271,40,25.93220339
FLPT_CS_2535.JPG,12,8.031146584,16,10.70819544,24,16.06229317,32,21.41639089,40,26.77048861
FLPT_GC_0475.JPG,12,7.857280617,16,10.47637416,24,15.71456123,32,20.95274831,40,26.19093539
FLPT_DM_0018.JPG,12,9.656470588,16,12.87529412,24,19.31294118,32,25.75058824,40,32.18823529
FLPT_MPK_0352.JPG,12,17.34673944,16,23.12898592,24,34.69347889,32,46.25797185,40,57.82246481
FLPT_CS_76.JPG,12,8.345882353,16,11.12784314,24,16.69176471,32,22.25568627,40,27.81960784
FLPT_JP_0117.JPG,12,7.97817615,16,10.6375682,24,15.9563523,32,21.2751364,40,26.5939205
FLPT_TIS_61.JPG,12,9.301326595,16,12.40176879,24,18.60265319,32,24.80353759,40,31.00442198
FLPT_SI_0478.JPG,12,8,16,10.66666667,24,16,32,21.33333333,40,26.66666667
FLPT_CGS_0063.JPG,12,17.61251086,16,23.48334781,24,35.22502172,32,46.96669563,40,58.70836953
FLPT_PT_0134.JPG,12,11.99713467,16,15.99617956,24,23.99426934,32,31.99235912,40,39.9904489
FLPT_LB_0257.JPG,12,7.99921875,16,10.665625,24,15.9984375,32,21.33125,40,26.6640625
FLPT_CS_F119.JPG,12,18.21750663,16,24.29000884,24,36.43501326,32,48.58001768,40,60.7250221
FLPT_PP_0167.JPG,12,12,16,16,24,24,32,32,40,40
FLPT_EJ_0044.JPG,12,11.87076923,16,15.82769231,24,23.74153846,32,31.65538462,40,39.56923077
FLPT_GP_0285.JPG,12,8.001558846,16,10.66874513,24,16.00311769,32,21.33749026,40,26.67186282
FLPT_TH_0080.JPG,12,18,16,24,24,36,32,48,40,60
FLPT_PW_0044.JPG,12,18.37023915,16,24.4936522,24,36.7404783,32,48.9873044,40,61.2341305
FLPT_MAM_0130.JPG,12,7.970462495,16,10.62728333,24,15.94092499,32,21.25456665,40,26.56820832
FLPT_PT_0042.JPG,12,12,16,16,24,24,32,32,40,40
FLPT_MAM_0270.JPG,12,8.429514097,16,11.23935213,24,16.85902819,32,22.47870426,40,28.09838032
FLPT_CS_672.JPG,12,11.90241758,16,15.86989011,24,23.80483516,32,31.73978022,40,39.67472527
FLPT_CS_1060.JPG,12,7.98758005,16,10.65010673,24,15.9751601,32,21.30021347,40,26.62526683
FLPT_MPK_0416.JPG,12,7.999222395,16,10.66562986,24,15.99844479,32,21.33125972,40,26.66407465
FLPT_JN_0125.JPG,12,7.99921875,16,10.665625,24,15.9984375,32,21.33125,40,26.6640625
FLPT_SI_0729.JPG,12,18.00175798,16,24.00234398,24,36.00351597,32,48.00468796,40,60.00585995
FLPT_JCB_0196.JPG,12,7.931809376,16,10.57574583,24,15.86361875,32,21.15149167,40,26.43936459
FLPT_PP_0150.JPG,12,18.00175182,16,24.00233577,24,36.00350365,32,48.00467153,40,60.00583942
FLPT_JP_0076.JPG,12,8.005450652,16,10.6739342,24,16.0109013,32,21.34786841,40,26.68483551
FLPT_CS_2784.JPG,12,8.75040783,16,11.66721044,24,17.50081566,32,23.33442088,40,29.1680261
FLPT_CS_1786.JPG,12,15.15226541,16,20.20302055,24,30.30453082,32,40.4060411,40,50.50755137
FLPT_SI_0249.JPG,12,18.00175798,16,24.00234398,24,36.00351597,32,48.00468796,40,60.00585995
FLPT_CS_C08_0519.JPG,12,17.92343387,16,23.89791183,24,35.84686775,32,47.79582367,40,59.74477958
FLPT_SI_0630.JPG,12,18,16,24,24,36,32,48,40,60
FLPT_SK_0545.JPG,12,7.969590643,16,10.62612086,24,15.93918129,32,21.25224172,40,26.56530214
FLPT_SI_0307.JPG,12,18.00175798,16,24.00234398,24,36.00351597,32,48.00468796,40,60.00585995
FLPT_SI_0120.JPG,12,17.8466899,16,23.79558653,24,35.69337979,32,47.59117305,40,59.48896632
FLPT_CS_T019_021.JPG,12,8.034174757,16,10.71223301,24,16.06834951,32,21.42446602,40,26.78058252
FLPT_DZ_0619A.JPG,12,7.999221032,16,10.66562804,24,15.99844206,32,21.33125609,40,26.66407011
FLPT_CS_F23.JPG,12,18.24671916,16,24.32895888,24,36.49343832,32,48.65791776,40,60.8223972
FLPT_CS_2206.JPG,12,8.650993109,16,11.53465748,24,17.30198622,32,23.06931496,40,28.8366437
FLPT_GP_0202.JPG,12,7.87942029,16,10.50589372,24,15.75884058,32,21.01178744,40,26.2647343
FLPT_SI_0298.JPG,12,18.00175798,16,24.00234398,24,36.00351597,32,48.00468796,40,60.00585995
FLPT_LB_0175.JPG,12,8.001560671,16,10.66874756,24,16.00312134,32,21.33749512,40,26.6718689
FLPT_TS_0041.JPG,12,8.094716243,16,10.79295499,24,16.18943249,32,21.58590998,40,26.98238748
FLPT_SI_0201.JPG,12,18.00175798,16,24.00234398,24,36.00351597,32,48.00468796,40,60.00585995
FLPT_PST_0075.JPG,12,18.38365897,16,24.51154529,24,36.76731794,32,49.02309059,40,61.27886323
FLPT_GP_0313.JPG,12,8.001558846,16,10.66874513,24,16.00311769,32,21.33749026,40,26.67186282
FLPT_JB_0225.JPG,12,12,16,16,24,24,32,32,40,40
FLPT_GP_0265.JPG,12,8,16,10.66666667,24,16,32,21.33333333,40,26.66666667
FLPT_MPK_0360.JPG,12,8.001558846,16,10.66874513,24,16.00311769,32,21.33749026,40,26.67186282
FLPT_JLP_0019.JPG,12,8.054794521,16,10.73972603,24,16.10958904,32,21.47945205,40,26.84931507
FLPT_CS_3059.JPG,12,11.10123683,16,14.80164911,24,22.20247366,32,29.60329821,40,37.00412277
FLPT_PT_0276.JPG,12,7.969590643,16,10.62612086,24,15.93918129,32,21.25224172,40,26.56530214
FLPT_MH_0045.JPG,12,7.352017937,16,9.802690583,24,14.70403587,32,19.60538117,40,24.50672646
FLPT_AKC_0068.JPG,12,12,16,16,24,24,32,32,40,40
FLPT_PT_0268.JPG,12,18.06868213,16,24.09157617,24,36.13736425,32,48.18315233,40,60.22894042
FLPT_CS_2739.JPG,12,18.52925453,16,24.70567271,24,37.05850906,32,49.41134541,40,61.76418176
FLPT_CS_FV13.JPG,12,11.94197802,16,15.92263736,24,23.88395604,32,31.84527473,40,39.80659341
FLPT_MAM_0572.JPG,12,18.06643357,16,24.08857809,24,36.13286713,32,48.17715618,40,60.22144522
FLPT_MAM_0347.JPG,12,18.06643357,16,24.08857809,24,36.13286713,32,48.17715618,40,60.22144522
FLPT_MPK_0293.JPG,12,16.99527909,16,22.66037212,24,33.99055818,32,45.32074424,40,56.6509303
FLPT_FL_0009.JPG,12,18.07216192,16,24.0962159,24,36.14432385,32,48.1924318,40,60.24053975
FLPT_RE_0256.JPG,12,8.03705104,16,10.71606805,24,16.07410208,32,21.43213611,40,26.79017013
FLPT_CS_658.JPG,12,7.98002305,16,10.64003073,24,15.9600461,32,21.28006147,40,26.60007683
FLPT_MAM_0086.JPG,12,18.06670568,16,24.0889409,24,36.13341135,32,48.1778818,40,60.22235225
FLPT_MAM_0024.JPG,12,18.04561404,16,24.06081871,24,36.09122807,32,48.12163743,40,60.15204678
FLPT_PP_0196.JPG,12,7.999221487,16,10.66562865,24,15.99844297,32,21.3312573,40,26.66407162
FLPT_GP_0486.JPG,12,18.4478673,16,24.5971564,24,36.8957346,32,49.1943128,40,61.492891
FLPT_CPD_17.JPG,12,7.806228374,16,10.4083045,24,15.61245675,32,20.816609,40,26.02076125
FLPT_SUB_0174.JPG,12,18.06868213,16,24.09157617,24,36.13736425,32,48.18315233,40,60.22894042
FLPT_TH_0078.JPG,12,18,16,24,24,36,32,48,40,60
FLPT_PT_0150.JPG,12,11.95438346,16,15.93917795,24,23.90876693,32,31.8783559,40,39.84794488
FLPT_CS_2613.JPG,12,17.90763869,16,23.87685158,24,35.81527737,32,47.75370317,40,59.69212896
FLPT_SI_0635.JPG,12,18.00175798,16,24.00234398,24,36.00351597,32,48.00468796,40,60.00585995
FLPT_GP_0245.JPG,12,16.85156913,16,22.46875884,24,33.70313825,32,44.93751767,40,56.17189709
FLPT_CS_420.JPG,12,15.07760532,16,20.10347376,24,30.15521064,32,40.20694752,40,50.25868441
FLPT_CS_1485.JPG,12,15.94996091,16,21.26661454,24,31.89992181,32,42.53322909,40,53.16653636
FLPT_CS_1544.JPG,12,7.558249668,16,10.07766622,24,15.11649934,32,20.15533245,40,25.19416556
FLPT_LB_0198.JPG,12,8.001558846,16,10.66874513,24,16.00311769,32,21.33749026,40,26.67186282
FLPT_MPK_0347.JPG,12,18,16,24,24,36,32,48,40,60
FLPT_SK_0519.JPG,12,18.06868213,16,24.09157617,24,36.13736425,32,48.18315233,40,60.22894042
FLPT_AMF_0065.JPG,12,12,16,16,24,24,32,32,40,40
FLPT_RF_0136.JPG,12,8,16,10.66666667,24,16,32,21.33333333,40,26.66666667
FLPT_CS_C06_1438.JPG,12,8.034174757,16,10.71223301,24,16.06834951,32,21.42446602,40,26.78058252
FLPT_FC_0019.JPG,12,7.978227061,16,10.63763608,24,15.95645412,32,21.27527216,40,26.5940902
FLPT_AK_43.JPG,12,7.978239751,16,10.637653,24,15.9564795,32,21.275306,40,26.5941325
FLPT_DM_0026.JPG,12,9.724705882,16,12.96627451,24,19.44941176,32,25.93254902,40,32.41568627
FLPT_PT_0424.JPG,12,7.969590643,16,10.62612086,24,15.93918129,32,21.25224172,40,26.56530214
FLPT_LB_0125.JPG,12,18,16,24,24,36,32,48,40,60
FLPT_JN_0088.JPG,12,16.37941586,16,21.83922114,24,32.75883171,32,43.67844228,40,54.59805285
FLPT_FL_0049.JPG,12,18.0666277,16,24.08883694,24,36.13325541,32,48.17767387,40,60.22209234
FLPT_CS_F293.JPG,12,7.893649579,16,10.52486611,24,15.78729916,32,21.04973221,40,26.31216526
FLPT_PT_0027.JPG,12,12.07964602,16,16.10619469,24,24.15929204,32,32.21238938,40,40.26548673
FLPT_MPK_0249.JPG,12,17.99649328,16,23.99532437,24,35.99298656,32,47.99064874,40,59.98831093
FLPT_SI_0901.JPG,12,7.99921875,16,10.665625,24,15.9984375,32,21.33125,40,26.6640625
FLPT_CS_2184.JPG,12,18.25456688,16,24.33942251,24,36.50913377,32,48.67884502,40,60.84855628
FLPT_PP_0109.JPG,12,18,16,24,24,36,32,48,40,60
